,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1102363,1102363,2020-04-03 19:54:46,676173792455,fraud_Cormier LLC,health_fitness,10.53,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,ad0745105312075d78ba667ef1897c75,1365018886,33.91572,-119.046943,0
588,588,2019-01-01 07:38:47,6011542681743618,fraud_Mraz-Herzog,gas_transport,63.54,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,591f0361f48684e18d26b20570763bef,1325403527,38.742452,-79.105637,0
438688,438688,2019-07-14 20:15:35,6011860238257910,fraud_Dietrich-Fadel,health_fitness,78.59,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,cb62da14f16b141180cd982c95a95643,1342296935,35.675993,-97.108664,0
613150,613150,2019-09-17 08:07:35,4922710831011201,"fraud_Jenkins, Hauck and Friesen",gas_transport,60.03,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,3c47accad6d33985625a4318bd13322a,1347869255,40.857269,-79.434259,0
751689,751689,2019-11-17 18:00:36,4452366298769043,fraud_Windler LLC,kids_pets,20.32,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,b33550787d61dc1fc6f9c004faf61e40,1353175236,32.157005,-96.969025,0
696511,696511,2019-10-24 15:04:34,377550167323848,fraud_Little Ltd,kids_pets,149.57,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.23899999999999,23045,Tourist information centre manager,1958-09-02,2592b5a3baa29eb324dbff0d329192d7,1351091074,43.96765,-71.131941,0
1155111,1155111,2020-04-27 00:23:15,6011360759745864,fraud_Jast and Sons,food_dining,90.07,Steven,Williams,M,231 Flores Pass Suite 720,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,a0c5968494533599179e9ccb547495f2,1367022195,39.559401,-77.899146,0
218727,218727,2019-04-21 10:21:20,180046617132290,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,5.57,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,4922cf7aa238a1f5ed521fa7b58e031d,1335003680,36.606869,-88.530815,0
473276,473276,2019-07-27 15:32:59,4294930380592,fraud_Dibbert and Sons,entertainment,2.19,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,3894b11d19a3baf665e777d412cf5697,1343403179,37.753117,-79.438688,0
1059285,1059285,2020-03-15 22:49:11,180031190491743,fraud_Pagac LLC,shopping_pos,7.52,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,4993cbd2f8aeb203d5487bbd0521fd57,1363387751,31.441841,-87.31865,0
905714,905714,2019-12-28 09:25:03,3595111028444131,fraud_Huel Ltd,misc_net,7.15,Jeffery,Sanders,M,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,6fa4a4a01c3b25b2481cec1d215e7353,1356686703,36.129779,-89.851947,0
735553,735553,2019-11-10 14:56:13,2286236465059468,fraud_Reilly and Sons,health_fitness,17.83,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,e7517da8852c61448cf2eddec219fa4a,1352559373,38.495711,-93.170276,0
503355,503355,2019-08-06 12:20:16,3576511691045060,"fraud_Schneider, Hayes and Nikolaus",food_dining,1.58,Leah,Garner,F,147 Mckinney Run Apt. 743,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",1992-10-08,619c6ba50c8417e552f84afca9434d3f,1344255616,33.261733,-80.058673,0
1165897,1165897,2020-05-01 19:03:48,345389171551808,fraud_Swift PLC,kids_pets,46.11,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,1984-05-19,5e4e15279a802a7b98341855397edcc1,1367435028,33.522728,-89.616076,0
95020,95020,2019-02-25 17:20:35,3575789281659026,fraud_McCullough LLC,misc_pos,117.85,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,6aa983d3c3ac3452a89f07d2f741f1b0,1330190435,39.557303000000005,-93.331931,0
924766,924766,2019-12-31 23:29:58,675945690716,fraud_Kessler Group,travel,2.69,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,2000-06-09,94e126b7a14ae33224718a24450745a8,1356996598,41.511104,-80.123071,0
1083745,1083745,2020-03-26 05:47:08,676298633337,fraud_Conroy-Cruickshank,gas_transport,49.52,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,f6b4198ec65192ad6c7d699133b5ac56,1364276828,38.447968,-79.884435,0
203754,203754,2019-04-14 16:16:22,377026671291680,fraud_Denesik and Sons,shopping_pos,3.48,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,d0b8586908af8edb201b305a0c1d83e3,1334420182,37.303289,-90.469905,0
415086,415086,2019-07-06 20:13:04,4715741951931168360,fraud_Friesen-Ortiz,personal_care,60.93,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,352c0e74c3a38609289b121c81ddf6db,1341605584,36.589815,-96.622573,0
454868,454868,2019-07-20 23:17:15,180014262259255,"fraud_Lowe, Dietrich and Erdman",kids_pets,237.08,Brianna,Page,F,0043 Henry Plaza,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,e990a4101d306d3ab7fd06bfe39aae5b,1342826235,30.695009,-85.65786999999999,0
454723,454723,2019-07-20 22:31:39,3502088871723054,fraud_Leannon-Ward,food_dining,7.79,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,b61ea12a8e1f0414bcab51fcf01ccad1,1342823499,39.042853,-77.140429,0
260355,260355,2019-05-09 21:21:34,3525590521269779,fraud_Schimmel-Olson,kids_pets,83.82,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,baeee4cf93c54c3d135b40f4a723ec82,1336598494,35.416603,-78.46552700000001,0
1150099,1150099,2020-04-24 18:55:00,36485887555770,"fraud_Turner, Ziemann and Lehner",food_dining,4.89,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,fdaa6624d1e0e8a6d01f7460e46cc85b,1366829700,40.823272,-83.56103,0
572230,572230,2019-08-31 13:49:54,3575540972310993,fraud_Kilback LLC,grocery_pos,81.81,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,7d22af2d7a01f0902854b364529eb78f,1346420994,34.199754,-89.554823,0
710606,710606,2019-10-30 13:33:13,30235438713303,fraud_Sawayn PLC,shopping_pos,2.3,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,72d90bbb5e5c309a4b7b3d771792fea2,1351603993,37.716888,-81.209701,0
619029,619029,2019-09-20 16:43:52,4223708906367574214,"fraud_Nienow, Barrows and Romaguera",personal_care,81.23,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,1974-05-30,8bf24b1a4393474a460a51af52db3aa2,1348159432,38.747677,-84.121882,0
482371,482371,2019-07-29 23:01:37,4610064888664703,fraud_Kilback and Sons,entertainment,83.1,Tammy,Maldonado,F,3312 Rachel Parks Suite 474,Stittville,NY,13469,43.2229,-75.2899,847,Systems analyst,1996-01-11,cb734ad892babb3af990d887697b1cdf,1343602897,42.548242,-75.431989,0
794590,794590,2019-12-02 18:47:33,6011893664860915,fraud_Larkin Ltd,kids_pets,68.04,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,c3f1e0c3fac05a868833f38ce34d88d6,1354474053,39.125172,-105.124736,0
912913,912913,2019-12-29 14:43:17,213156747557083,fraud_Emmerich-Rau,personal_care,52.55,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,5ac142e22047b6ce69cb603f0ea7c4ab,1356792197,33.405435,-118.07681200000002,0
917132,917132,2019-12-30 05:53:25,378278619832195,fraud_Spinka-Welch,grocery_net,120.13,Mary,Mcintyre,F,77921 Costa Villages,Eugene,OR,97403,44.0385,-123.0614,191096,"Scientist, physiological",1964-04-06,dbf8cc38b00ee96b89f6c57dacaca48c,1356846805,43.52887,-122.328388,0
172814,172814,2019-03-31 20:55:14,3525590521269779,fraud_Hills-Witting,shopping_net,1.91,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,789b35c32b38ab608152fc10e29cae87,1333227314,35.177043,-78.358315,0
812013,812013,2019-12-07 12:03:44,4855488158131690372,fraud_Kassulke Inc,entertainment,73.91,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,cb77776bb30738496240a542c42dad07,1354881824,44.259806,-73.301721,0
134775,134775,2019-03-15 12:31:18,377026671291680,fraud_Breitenberg-Hermiston,kids_pets,1.41,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,48a8a7e90b7205f40cc238ef67068d89,1331814678,36.739439,-91.402531,0
215984,215984,2019-04-20 11:57:03,180084576295055,fraud_Bauch-Raynor,grocery_pos,149.23,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,85f50c0708af460ef640a82cb68fc7cc,1334923023,28.263257,-95.662893,0
426943,426943,2019-07-10 18:21:47,4874017206859125,fraud_Johns-Hoeger,entertainment,66.4,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,c4ebc542bce007de1b15982c63973b76,1341944507,44.661362,-123.289024,0
813482,813482,2019-12-07 17:33:46,6011860238257910,fraud_Hills-Boyer,personal_care,51.73,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,8c3e7f59df516ce1b801c3fc1bafc32d,1354901626,35.584465,-97.768975,0
1198843,1198843,2020-05-16 12:50:09,30011465039817,fraud_Eichmann-Kilback,home,24.6,Lisa,Garcia,F,213 Gill Expressway,Chatham,NY,12037,42.3496,-73.5873,4015,Human resources officer,1971-10-14,2220ebac1b648046f9e538bbdf6618d2,1368708609,43.054714,-74.519253,0
1205710,1205710,2020-05-18 23:36:36,30175986190993,"fraud_Moore, Williamson and Emmerich",home,356.59,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,d6c860690c50c5cd0855b56dd395a5e8,1368920196,47.268959,-95.234728,1
541268,541268,2019-08-19 19:18:22,630423337322,"fraud_Kling, Howe and Schneider",home,27.23,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,f51c50f8c988478c48ef216c47e9615d,1345403902,48.629158,-118.886699,0
1208708,1208708,2020-05-19 22:52:57,344709867813900,fraud_O'Keefe-Wisoky,food_dining,61.46,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,db120dda7d714a43a3863b2064423170,1369003977,28.068699,-80.68356999999999,0
345778,345778,2019-06-11 15:15:02,4646845581490336108,fraud_Bins-Howell,personal_care,131.95,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,9a5056800e29bf684ef05f9fb64b6600,1339427702,39.801958,-72.57101999999999,0
1252654,1252654,2020-06-05 19:12:58,4755696071492,fraud_Deckow-Dare,food_dining,1.75,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,29da2287075033791a18ade01bf3213f,1370459578,32.622271000000005,-97.544067,0
1278958,1278958,2020-06-15 01:55:33,3527536963490470,fraud_DuBuque LLC,grocery_pos,115.77,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,55a2bc162c23d5fde1bfbbaedad2e966,1371261333,32.029413,-81.32032199999999,0
734827,734827,2019-11-10 09:16:04,3581130339108561,fraud_Roberts-Beahan,misc_pos,148.93,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,3d98b4932ebe77684f2b105983fcc2ae,1352538964,40.109218,-81.41929,0
121462,121462,2019-03-09 14:29:47,180094608895855,fraud_Brown Inc,kids_pets,115.16,Tammie,Harper,F,57887 Gutierrez Harbor,Westfir,OR,97492,43.7575,-122.481,597,Forensic psychologist,1961-05-19,7e90d76b1b1ef8679cdbf13365737f40,1331303387,44.607807,-123.048191,0
1149747,1149747,2020-04-24 15:04:12,3535808924394848,fraud_Kozey-McDermott,travel,579.43,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1980-01-09,798b86424157191686c2db896e4c1964,1366815852,39.374167,-89.06242900000001,0
357784,357784,2019-06-16 07:57:08,213124978348176,fraud_Padberg-Welch,grocery_pos,110.23,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,44b9301cf7a91df2f8285e3d480c6ad9,1339833428,42.16262,-78.998367,0
658168,658168,2019-10-07 06:47:16,372382441451095,fraud_Koss and Sons,gas_transport,36.49,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,b8d7d785c78937b8ef3181197fe7b8d7,1349592436,41.007769,-74.101345,0
958570,958570,2020-01-20 12:31:36,4044436772018844508,fraud_Douglas-White,entertainment,73.41,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,1970-11-09,299659dccb6c3488b979177c35b453b3,1358685096,40.821969,-84.687919,0
525161,525161,2019-08-14 11:41:53,4116554952971686,fraud_Fisher-Schowalter,shopping_net,30.85,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,17987a5a01415f41461a8ff9c88aa7c7,1344944513,26.794482,-79.434861,0
772898,772898,2019-11-26 21:49:38,3536918668124647,fraud_Ruecker-Mayert,kids_pets,35.1,Michelle,Juarez,F,44864 Melton Vista Suite 310,San Jose,CA,95148,37.3304,-121.7913,973849,Science writer,1955-06-12,20cab0ef04d109576045e0607d351f92,1353966578,37.567499,-121.015521,0
138529,138529,2019-03-16 23:59:10,3501942333500073,fraud_Howe Ltd,misc_pos,390.24,Lori,Bishop,F,08056 Alvarado Club Suite 699,Phoenix,AZ,85086,33.8155,-112.1202,1312922,Counselling psychologist,1999-11-30,b59f4c5fc6c003a32f6b7a628a616a66,1331942350,33.922529,-111.121083,0
362095,362095,2019-06-17 09:51:57,6011329966782895,fraud_Kutch LLC,gas_transport,60.96,Lauren,Butler,F,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,d5d16f2b3c04da895e04400801d45d92,1339926717,36.991197,-96.082845,0
522004,522004,2019-08-12 21:47:45,4745996322265,"fraud_Kihn, Brakus and Goyette",personal_care,1.56,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,cffd1f4ebaf5f20b4fdbed657f50a934,1344808065,40.677174,-87.586444,0
5041,5041,2019-01-04 06:16:15,6011724471098086,fraud_Wiegand-Lowe,grocery_net,53.26,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,d86b63cb0727491d766dddea9d149dc0,1325657775,45.97416,-118.46003799999998,0
1080549,1080549,2020-03-24 15:10:45,4301028321766222513,fraud_Beier LLC,entertainment,79.83,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,5233eb05149c731f355f5ebe4837189e,1364137845,40.342485,-79.68825799999999,0
193517,193517,2019-04-09 20:05:12,374497717543058,fraud_Kub-Heaney,health_fitness,15.21,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,10a2c619a477357d270990ce9c5d2a95,1334001912,48.036143,-100.679233,0
512967,512967,2019-08-10 15:02:01,4671727014157745,fraud_Abbott-Rogahn,entertainment,45.51,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,b00530c8a7a3942d0ede1b0914f68a8d,1344610921,41.693725,-86.18748199999999,0
17719,17719,2019-01-11 16:16:19,4658490815480264,fraud_Fahey Inc,kids_pets,148.1,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,3ecc7c180495bf9dbd505b47c33fe6d6,1326298579,39.424882,-79.520177,0
1090027,1090027,2020-03-29 13:38:39,3596217206093829,"fraud_Witting, Beer and Ernser",home,46.85,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,930bc775e10d9c485903b9921ddcdfd5,1364564319,41.256766,-92.506229,0
340752,340752,2019-06-09 23:13:24,213186551511454,"fraud_Conroy, Balistreri and Gorczany",health_fitness,21.06,Cody,Dean,M,737 Thomas Wall Apt. 502,West Bethel,ME,4286,44.402,-70.8601,47,Chief Operating Officer,1951-03-31,b43b409238ec5dca959f4d7e49724fe7,1339283604,45.38726,-71.587197,0
112549,112549,2019-03-04 20:23:04,6506116513503136,fraud_Volkman-Predovic,shopping_net,24.99,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,2de2f74a8f9a5e7efd652b033ee1f78b,1330892584,32.281978,-96.302867,0
729360,729360,2019-11-08 01:34:38,2233882705243596,fraud_Kuvalis Ltd,gas_transport,69.01,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1960-01-16,636d423a9b8b0cfd1a036eb513cf87f2,1352338478,34.066618,-88.185109,0
248931,248931,2019-05-04 21:18:29,36078114201167,fraud_Fadel Inc,health_fitness,8.25,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,354f322f4eb2b02af9184993febc6569,1336166309,37.948236,-82.111316,0
178574,178574,2019-04-03 12:53:35,372520049757633,"fraud_Bins, Balistreri and Beatty",shopping_pos,146.1,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,1712737ebbf748c033ecb6a68ee54176,1333457615,48.311779,-93.912528,0
952059,952059,2020-01-17 09:24:38,6011860238257910,fraud_Gerlach Inc,shopping_net,5.66,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,bbcbac240c96e41c48aff8da015b493f,1358414678,36.081687,-98.061509,0
1083135,1083135,2020-03-25 19:49:59,675990301623,fraud_Jacobi and Sons,shopping_pos,2.87,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,514e454938a9067f225ebd65227506f2,1364240999,41.275878000000006,-75.15475500000001,0
1069453,1069453,2020-03-20 05:47:06,4769426683924058915,"fraud_Osinski, Ledner and Leuschke",grocery_pos,114.93,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,631bbe87de7d73d54136c6e2e147e41f,1363758426,40.069272,-77.008781,0
1137267,1137267,2020-04-19 07:22:30,630425673344,fraud_Kunze Inc,grocery_pos,141.85,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388000000000005,-79.9906,365,Special effects artist,1970-03-14,6c88d3f7a4d4e16a366de50442a8f1f7,1366356150,38.408957,-79.80123,0
1285705,1285705,2020-06-16 18:37:30,213161293389774,"fraud_Monahan, Hermann and Johns",travel,4.63,Catherine,Weber,F,74890 Rodriguez Springs Apt. 540,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,1d43565e1c8c5422fbd313dfa533984c,1371407850,42.197781,-76.931168,0
97542,97542,2019-02-26 18:41:21,4873783502705038,fraud_Padberg-Rogahn,entertainment,77.4,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,0240d8a77498fdf4f758711bcbf4d241,1330281681,48.55126,-121.511169,0
1072751,1072751,2020-03-21 23:19:39,4855488158131690372,fraud_Brown-Greenholt,entertainment,88.73,Jeremy,Roberson,M,25887 Martin Inlet,Graniteville,VT,5654,44.1554,-72.4847,970,Agricultural consultant,1993-09-29,09ed280d039b4da702a700744c0b0a21,1363907979,43.649805,-72.37165,0
1249335,1249335,2020-06-04 08:19:33,30030380240193,"fraud_Goldner, Kovacek and Abbott",grocery_pos,103.12,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,301289fedb92998e87bd23b33e43431e,1370333973,30.119264,-98.917218,0
11478,11478,2019-01-07 18:51:43,3556613125071656,"fraud_Roob, Conn and Tremblay",shopping_pos,9.87,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,d83138c3209ebf26a3d05fe507775094,1325962303,29.13015,-95.989595,0
250885,250885,2019-05-05 14:18:18,4736845434667908128,fraud_Schiller Ltd,personal_care,19.91,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,c9eeea0b1dd5a3dad17b5c29bd907aff,1336227498,44.341432,-74.182713,0
81975,81975,2019-02-18 05:37:01,3598304579370089,"fraud_Heller, Gutmann and Zieme",grocery_pos,51.2,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,4b9216f1d12f46b05c882bf1ca8a5a70,1329543421,37.01987,-97.587547,0
